file_path,duration,pitch_min,pitch_max,pitch_mean,pitch_std,velocity_min,velocity_max,velocity_mean,velocity_std,tempo_mean,tempo_std,chord_changes,harmony_complexity,rhythm_mean,rhythm_std,syncopation,note_overlap_ratio,total_notes,tempo_variation,dynamic_range,dynamic_contrast,emotion
../EMOPIA_1.0/midis\Q1_vv6nrZ2myXw_0.mid,37.9296875,44.0,84.0,65.35111111111111,8.934144794543938,36.0,98.0,70.34666666666666,12.776534045750523,120.0,0.0,108.0,108.0,0.9868460648148148,0.9225597357330303,0.934856781240904,0.9466666666666667,225.0,0.0,62.0,12.776534045750523,hopeful
../EMOPIA_1.0/midis\Q1_vv6nrZ2myXw_1.mid,39.98958333333333,27.0,87.0,63.691275167785236,13.21093675905685,34.0,104.0,75.85570469798658,13.683232685230703,120.0,0.0,155.0,155.0,0.9074909116331095,0.6443239891214232,0.71000599660211,0.9194630872483222,298.0,0.0,70.0,13.683232685230703,hopeful
../EMOPIA_1.0/midis\Q1_vv6nrZ2myXw_2.mid,29.989583333333332,37.0,82.0,63.43627450980392,11.299004721184529,38.0,95.0,69.4656862745098,12.503873871082083,120.0,0.0,103.0,103.0,0.873876633986928,0.7765926918699046,0.88867542816292,0.9215686274509803,204.0,0.0,57.0,12.503873871082083,happy
../EMOPIA_1.0/midis\Q1_vv6nrZ2myXw_3.mid,29.989583333333332,37.0,87.0,62.484848484848484,13.065883165676977,41.0,100.0,76.32034632034632,12.979886933834482,120.0,0.0,135.0,135.0,1.0222819715007216,0.8192850470078572,0.8014276587555754,0.9393939393939394,231.0,0.0,59.0,12.979886933834482,hopeful
../EMOPIA_1.0/midis\Q1_vv6nrZ2myXw_4.mid,37.479166666666664,24.0,84.0,59.374015748031496,14.807088707769395,47.0,108.0,80.48031496062993,13.22539337116517,120.0,0.0,139.0,139.0,0.9869791666666666,1.0818678742444408,1.0961405374930482,0.9291338582677166,254.0,0.0,61.0,13.22539337116517,happy
../EMOPIA_1.0/midis\Q1_VXgRfsVd_o0_0.mid,19.989583333333332,31.0,100.0,66.73376623376623,15.928428480783383,47.0,107.0,80.13636363636364,13.422731340788632,120.0,0.0,61.0,61.0,0.9730620941558441,0.6984819429516431,0.7178184692905891,0.9415584415584416,154.0,0.0,60.0,13.422731340788632,happy
../EMOPIA_1.0/midis\Q1_VXgRfsVd_o0_1.mid,48.908854166666664,24.0,93.0,63.83651804670913,14.299229552508132,55.0,112.0,92.66666666666667,8.803910859728413,120.0,0.0,292.0,292.0,0.7113051795824488,0.6698378267828049,0.9417024450405576,0.9299363057324841,471.0,0.0,57.0,8.803910859728413,happy
../EMOPIA_1.0/midis\Q1_VXgRfsVd_o0_2.mid,29.989583333333332,31.0,91.0,65.65686274509804,15.243017322227784,39.0,110.0,86.76470588235294,13.249375225562266,120.0,0.0,160.0,160.0,0.8013769744008715,0.5454000212803073,0.680578602458676,0.9607843137254902,306.0,0.0,71.0,13.249375225562266,happy
../EMOPIA_1.0/midis\Q1_wnB2cjd6zbE_0.mid,39.34895833333333,29.0,78.0,62.30935251798561,8.592715324919567,28.0,94.0,66.80815347721823,9.079538262245578,120.0,0.0,276.0,276.0,0.29749325539568333,0.34631924210169,1.1641246845783622,0.7961630695443646,417.0,0.0,66.0,9.079538262245578,hopeful
../EMOPIA_1.0/midis\Q1_WpZ1rWHOCAQ_0.mid,19.989583333333332,26.0,82.0,60.695945945945944,15.974497743567412,56.0,108.0,84.91216216216216,8.16214817879597,120.0,0.0,91.0,91.0,0.6314488316441441,0.9728108814153725,1.5406012849566955,0.8986486486486487,148.0,0.0,52.0,8.16214817879597,happy
../EMOPIA_1.0/midis\Q1_WpZ1rWHOCAQ_1.mid,19.989583333333332,33.0,93.0,60.576470588235296,15.287346917583402,55.0,102.0,83.00588235294117,9.238982028737562,120.0,0.0,102.0,102.0,0.6205193014705882,0.7719153570665047,1.243982830569683,0.9117647058823529,170.0,0.0,47.0,9.238982028737562,happy
../EMOPIA_1.0/midis\Q1_WpZ1rWHOCAQ_2.mid,39.55989583333333,26.0,88.0,53.79666666666667,13.921996584142983,56.0,104.0,79.55666666666667,8.591087759352066,120.0,0.0,175.0,175.0,0.5390407986111111,0.6966770274642305,1.2924384003201315,0.8833333333333333,300.0,0.0,48.0,8.591087759352066,sad
../EMOPIA_1.0/midis\Q1_Wy2-my19YnY_0.mid,29.989583333333332,26.0,93.0,65.15734265734265,14.773809700899431,49.0,109.0,93.6048951048951,8.719873841643114,120.0,0.0,168.0,168.0,0.9176500582750585,0.700397555248054,0.7632512513153629,0.965034965034965,286.0,0.0,60.0,8.719873841643114,happy
../EMOPIA_1.0/midis\Q1_Wy2-my19YnY_1.mid,29.989583333333332,25.0,86.0,63.644951140065146,12.807049625562446,48.0,114.0,94.52768729641694,9.578156925585503,120.0,0.0,192.0,192.0,0.9409057749728557,0.6911317467421432,0.734538744607112,0.9576547231270358,307.0,0.0,66.0,9.578156925585503,happy
../EMOPIA_1.0/midis\Q1_XC_SiJszQx0_3.mid,49.98958333333333,29.0,82.0,53.821333333333335,12.352492793854292,47.0,101.0,73.19466666666666,10.399588367922176,120.0,0.0,196.0,196.0,0.7218541666666667,0.7305673448760936,1.0120705519366358,0.8853333333333333,375.0,0.0,54.0,10.399588367922176,sad
../EMOPIA_1.0/midis\Q1_xrhWli_R98g_1.mid,39.98958333333333,38.0,86.0,64.89850746268657,12.253120133101323,43.0,91.0,72.6776119402985,9.395963263043042,120.0,0.0,187.0,187.0,0.9355682524875623,0.7071439538819895,0.7558443245608,0.8985074626865671,335.0,0.0,48.0,9.395963263043042,hopeful
../EMOPIA_1.0/midis\Q1_xrhWli_R98g_3.mid,26.5,28.0,86.0,65.90366972477064,12.342768388301247,46.0,95.0,74.6697247706422,9.730360173115933,120.0,0.0,141.0,141.0,0.9875525611620795,1.1056971292704845,1.1196337012881432,0.8715596330275229,218.0,0.0,49.0,9.730360173115933,hopeful
../EMOPIA_1.0/midis\Q1_Xsn9zT-05ns_0.mid,39.98958333333333,24.0,96.0,63.992248062015506,15.245533657324193,49.0,107.0,83.25064599483204,11.728924398313215,120.0,0.0,215.0,215.0,0.6657548718776916,0.6454024695091399,0.969429585530257,0.8811369509043928,387.0,0.0,58.0,11.728924398313215,happy
../EMOPIA_1.0/midis\Q1_Xsn9zT-05ns_1.mid,39.119791666666664,24.0,103.0,67.67590618336887,16.53701267937883,48.0,110.0,90.13859275053305,10.787340708201913,120.0,0.0,299.0,299.0,0.5881863006396588,0.49069244474343915,0.8342466395592789,0.9211087420042644,469.0,0.0,62.0,10.787340708201913,happy
../EMOPIA_1.0/midis\Q1_Y5JcZQ0xg4Y_0.mid,19.989583333333332,53.0,84.0,71.79464285714286,6.793035289462108,44.0,87.0,71.33928571428571,8.124646774111577,120.0,0.0,74.0,74.0,0.42020089285714285,0.9887359192242158,2.353007659030272,0.7678571428571429,112.0,0.0,43.0,8.124646774111577,hopeful
../EMOPIA_1.0/midis\Q1_Y5JcZQ0xg4Y_1.mid,29.989583333333332,29.0,84.0,65.64135021097046,11.959586442748414,46.0,93.0,70.71729957805907,10.538668814752944,120.0,0.0,125.0,125.0,0.3750164820675104,0.36145096938825766,0.9638268894090615,0.7552742616033755,237.0,0.0,47.0,10.538668814752944,hopeful
../EMOPIA_1.0/midis\Q1_Y5JcZQ0xg4Y_2.mid,29.989583333333332,36.0,84.0,64.07348242811501,13.410847488682705,36.0,94.0,71.73801916932908,9.939837806977813,120.0,0.0,195.0,195.0,0.5697841786474973,0.42197230907861893,0.7405827063858794,0.8626198083067093,313.0,0.0,58.0,9.939837806977813,hopeful
../EMOPIA_1.0/midis\Q1_Y5JcZQ0xg4Y_3.mid,49.98958333333333,36.0,91.0,64.4635922330097,12.742069100422416,48.0,102.0,76.2135922330097,8.835498222705658,120.0,0.0,251.0,251.0,0.6615879095873787,0.6478198335465747,0.9791893475662351,0.8859223300970874,412.0,0.0,54.0,8.835498222705658,hopeful
../EMOPIA_1.0/midis\Q1_yFw_kO7DF-Y_0.mid,39.83984375,24.0,86.0,64.29639889196676,14.241222725073543,43.0,112.0,91.26869806094183,12.279629359102069,120.0,0.0,190.0,190.0,0.5724153104801477,0.5012658843215444,0.8757031392138648,0.9196675900277008,361.0,0.0,69.0,12.279629359102069,happy
../EMOPIA_1.0/midis\Q1_yFw_kO7DF-Y_1.mid,29.598958333333332,34.0,102.0,66.40366972477064,13.967055558254605,39.0,112.0,89.88379204892966,12.885948075000874,120.0,0.0,178.0,178.0,0.5293785040774719,0.35220187334609043,0.6653120038560301,0.9357798165137615,327.0,0.0,73.0,12.885948075000874,happy
../EMOPIA_1.0/midis\Q1_yFw_kO7DF-Y_2.mid,49.98958333333333,24.0,100.0,64.64040404040404,16.756846447558512,21.0,114.0,92.10909090909091,13.90444366808713,120.0,0.0,286.0,286.0,0.6422927188552188,0.7297829792252766,1.136215556866338,0.9191919191919192,495.0,0.0,93.0,13.90444366808713,happy
../EMOPIA_1.0/midis\Q1_ZgT7yq2jsBk_0.mid,48.0,28.0,95.0,62.69108280254777,13.096048296839156,33.0,102.0,67.30254777070064,9.727866918433342,120.0,0.0,125.0,125.0,1.1575728171443738,0.8676827812119199,0.7495707987964109,0.9554140127388535,314.0,0.0,69.0,9.727866918433342,happy
../EMOPIA_1.0/midis\Q1_zHwJG8Rrx6c_0.mid,29.989583333333332,44.0,82.0,69.5125,7.9843499265751126,35.0,90.0,66.76875,12.315245569516671,120.0,0.0,72.0,72.0,1.0458414713541666,1.0221472255081336,0.9773443236905175,0.91875,160.0,0.0,55.0,12.315245569516671,happy
../EMOPIA_1.0/midis\Q1_zHwJG8Rrx6c_1.mid,29.989583333333332,44.0,82.0,63.01010101010101,10.101999951499701,45.0,101.0,75.48484848484848,10.676476205610273,120.0,0.0,91.0,91.0,1.038437763047138,0.8344224558105103,0.8035363172483484,0.9393939393939394,198.0,0.0,56.0,10.676476205610273,hopeful
../EMOPIA_1.0/midis\Q1_zHwJG8Rrx6c_2.mid,39.98958333333333,36.0,87.0,63.17151162790697,10.909895339536133,43.0,99.0,77.91279069767442,9.381045914212585,120.0,0.0,193.0,193.0,0.852966781734496,0.6666539393578291,0.7815708110018044,0.9447674418604651,344.0,0.0,56.0,9.381045914212585,hopeful
../EMOPIA_1.0/midis\Q1_zHwJG8Rrx6c_3.mid,29.989583333333332,34.0,87.0,62.66519823788546,12.399828595177299,44.0,101.0,83.23788546255507,8.795562103091997,120.0,0.0,118.0,118.0,0.8187580304698971,0.7233762795890251,0.883504347644528,0.9030837004405287,227.0,0.0,57.0,8.795562103091997,happy
../EMOPIA_1.0/midis\Q1_zmZHNy9T8Pg_0.mid,39.619791666666664,31.0,79.0,55.608695652173914,9.56778621632431,47.0,90.0,71.47430830039525,8.117974738172995,120.0,0.0,104.0,104.0,0.9400681406455861,1.0036457294614747,1.0676308302206976,0.932806324110672,253.0,0.0,43.0,8.117974738172995,sad
../EMOPIA_1.0/midis\Q1_zmZHNy9T8Pg_1.mid,39.98958333333333,28.0,84.0,57.92916666666667,12.253876229132107,33.0,92.0,66.52916666666667,11.446214045361122,120.0,0.0,298.0,298.0,0.5971110026041665,0.7189838976837756,1.2041042528911503,0.8958333333333334,480.0,0.0,59.0,11.446214045361122,sad
../EMOPIA_1.0/midis\Q1_zmZHNy9T8Pg_2.mid,29.989583333333332,28.0,86.0,63.69421487603306,13.724769774947625,40.0,93.0,75.5909090909091,9.101017107812412,120.0,0.0,108.0,108.0,0.8671605974517904,0.6791755140024863,0.7832176830892561,0.9462809917355371,242.0,0.0,53.0,9.101017107812412,hopeful
../EMOPIA_1.0/midis\Q1__8v0MFBZoco_0.mid,59.959635416666664,28.0,100.0,63.86762360446571,15.444297851926715,56.0,104.0,80.17065390749602,8.990225068447197,120.0,0.0,335.0,335.0,0.30853352604997347,0.40266596682503303,1.3050963115101237,0.8165869218500797,627.0,0.0,48.0,8.990225068447197,happy
../EMOPIA_1.0/midis\Q1__8v0MFBZoco_1.mid,39.98958333333333,25.0,97.0,65.42081447963801,16.287416269881103,53.0,108.0,83.34615384615384,8.629639346597832,120.0,0.0,237.0,237.0,0.37971342383107093,0.531689983373135,1.4002401548218013,0.8438914027149321,442.0,0.0,55.0,8.629639346597832,happy
../EMOPIA_1.0/midis\Q1__BK2o77sTc0_0.mid,39.00911458333333,38.0,98.0,67.74144486692015,15.959361205250666,42.0,78.0,61.7680608365019,6.98146696837559,120.0,0.0,65.0,65.0,0.8971403675538657,0.6696924842952141,0.7464745858233881,0.908745247148289,263.0,0.0,36.0,6.98146696837559,happy
../EMOPIA_1.0/midis\Q1__BK2o77sTc0_1.mid,29.989583333333332,47.0,88.0,73.67588932806323,8.464625980148156,29.0,81.0,59.82608695652174,8.674698073384189,120.0,0.0,62.0,62.0,0.7019207015810277,0.4617442506238407,0.6578296516740336,0.9881422924901185,253.0,0.0,52.0,8.674698073384189,happy
../EMOPIA_1.0/midis\Q1__kJtgm1OUNA_0.mid,36.62890625,49.0,96.0,68.32773109243698,11.673146115345672,32.0,112.0,70.77310924369748,16.704267544497423,120.0,0.0,111.0,111.0,0.7394793855042017,0.7861797619807175,1.0631530471193242,0.957983193277311,238.0,0.0,80.0,16.704267544497423,hopeful
../EMOPIA_1.0/midis\Q1__kJtgm1OUNA_1.mid,29.989583333333332,29.0,89.0,67.82175226586102,13.530817838203719,41.0,110.0,87.43202416918429,9.983554535311393,120.0,0.0,196.0,196.0,0.5789550289526688,0.3875215581330589,0.6693465619153295,0.9244712990936556,331.0,0.0,69.0,9.983554535311393,happy
../EMOPIA_1.0/midis\Q1__kJtgm1OUNA_2.mid,19.989583333333332,41.0,93.0,68.57837837837837,11.498792771773093,12.0,109.0,86.00540540540541,12.413374346787592,120.0,0.0,90.0,90.0,0.546072635135135,0.5556718527119163,1.0175786460612621,0.8648648648648649,185.0,0.0,97.0,12.413374346787592,happy
../EMOPIA_1.0/midis\Q1__SJQaaRzD-A_0.mid,29.989583333333332,29.0,82.0,56.79347826086956,10.109765020576221,44.0,95.0,74.80434782608695,8.589982955941464,120.0,0.0,70.0,70.0,1.1021781589673914,0.9246851102284492,0.8389615623437577,0.9402173913043478,184.0,0.0,51.0,8.589982955941464,sad
../EMOPIA_1.0/midis\Q1__SJQaaRzD-A_1.mid,39.98958333333333,29.0,81.0,61.135714285714286,12.105318025140681,41.0,93.0,74.59285714285714,9.517575042723728,120.0,0.0,109.0,109.0,0.9859188988095241,0.8226951750542911,0.8344450806731445,0.9214285714285714,280.0,0.0,52.0,9.517575042723728,hopeful
../EMOPIA_1.0/midis\Q2_--2B4d4lQhs_0.mid,39.98958333333333,29.0,100.0,62.008421052631576,13.577688068901821,35.0,111.0,91.02315789473684,12.05991579469232,120.0,0.0,324.0,324.0,0.6022916666666666,0.704485153527108,1.1696744160948183,0.9473684210526315,475.0,0.0,76.0,12.05991579469232,happy
../EMOPIA_1.0/midis\Q2_--2B4d4lQhs_1.mid,39.76953125,28.0,101.0,68.6469864698647,18.157087032115637,46.0,113.0,95.39729397293974,10.181300784592677,120.0,0.0,582.0,582.0,0.43059559501845035,0.4374287181447227,1.0158690037829567,0.9114391143911439,813.0,0.0,67.0,10.181300784592677,happy
../EMOPIA_1.0/midis\Q2_--2B4d4lQhs_2.mid,36.859375,29.0,100.0,65.75922671353251,14.396470841442202,34.0,113.0,96.60281195079087,9.974152491702272,120.0,0.0,447.0,447.0,0.5899993592560047,0.6214881958049127,1.0533709673661609,0.9736379613356766,569.0,0.0,79.0,9.974152491702272,happy
../EMOPIA_1.0/midis\Q2_-jJVb0xvbdg_0.mid,29.989583333333332,29.0,91.0,69.45320197044335,13.193203470961972,56.0,112.0,85.39901477832512,11.13833300290153,120.0,0.0,118.0,118.0,1.2265496715927753,0.9246608242718078,0.7538714865669158,0.9655172413793104,203.0,0.0,56.0,11.13833300290153,happy
../EMOPIA_1.0/midis\Q2_-jJVb0xvbdg_1.mid,29.989583333333332,25.0,93.0,62.272222222222226,16.94806791858115,55.0,116.0,99.03333333333333,10.380751417888785,120.0,0.0,246.0,246.0,0.6328993055555555,0.5240093611108534,0.827950602111786,0.8833333333333333,360.0,0.0,61.0,10.380751417888785,happy
../EMOPIA_1.0/midis\Q2_08t73Qgjkt4_0.mid,48.158854166666664,28.0,78.0,56.70742358078603,13.899419952697764,29.0,90.0,63.790393013100434,14.249483077214114,120.0,0.0,118.0,118.0,1.1356099890829694,1.0465263553482196,0.9215543764222374,0.8733624454148472,229.0,0.0,61.0,14.249483077214114,sad
../EMOPIA_1.0/midis\Q2_08t73Qgjkt4_1.mid,29.989583333333332,28.0,78.0,56.055865921787706,13.955123874431862,30.0,97.0,68.37988826815642,13.07993636005339,120.0,0.0,100.0,100.0,0.9697465665735571,0.8274838559781137,0.8532990829778282,0.8435754189944135,179.0,0.0,67.0,13.07993636005339,sad
../EMOPIA_1.0/midis\Q2_08t73Qgjkt4_2.mid,74.99869791666666,25.0,90.0,59.57734204793028,18.17968918374689,27.0,102.0,78.19825708061002,15.90460112142122,120.0,0.0,241.0,241.0,0.9304619417211333,0.8017936266652477,0.861715660483781,0.8845315904139434,459.0,0.0,75.0,15.90460112142122,sad
../EMOPIA_1.0/midis\Q2_0H4rq0L9OSw_0.mid,37.58984375,27.0,101.0,50.36607142857143,11.90422759217609,22.0,108.0,76.23035714285714,12.801875136686272,120.0,0.0,355.0,355.0,0.10114164806547617,0.21645877700645008,2.14015473493492,0.6625,560.0,0.0,86.0,12.801875136686272,hopeful
../EMOPIA_1.0/midis\Q2_0H4rq0L9OSw_1.mid,29.989583333333332,26.0,101.0,62.473413379073754,18.22507169431934,29.0,112.0,92.32761578044597,11.917845231722811,120.0,0.0,466.0,466.0,0.18420123999428248,0.2796942832408083,1.5184169403500751,0.8370497427101201,583.0,0.0,83.0,11.917845231722811,happy
../EMOPIA_1.0/midis\Q2_0J7lX-Tcx-w_0.mid,29.989583333333332,25.0,85.0,61.96309963099631,13.19057460040944,56.0,96.0,78.29520295202953,9.41153876149801,120.0,0.0,156.0,156.0,0.8815392450799509,0.9114420789985277,1.0339211601587457,0.8560885608856088,271.0,0.0,40.0,9.41153876149801,hopeful
../EMOPIA_1.0/midis\Q2_0J7lX-Tcx-w_1.mid,38.93880208333333,26.0,89.0,61.7171052631579,14.166654275970899,54.0,105.0,80.65131578947368,9.188756383903817,120.0,0.0,320.0,320.0,0.5959058616593567,0.7845218264856156,1.3165197340080526,0.918859649122807,456.0,0.0,51.0,9.188756383903817,happy
../EMOPIA_1.0/midis\Q2_0J7lX-Tcx-w_2.mid,29.319010416666664,23.0,98.0,64.1566265060241,16.080169578700946,40.0,106.0,84.105421686747,9.530754000084784,120.0,0.0,222.0,222.0,0.6410956325301205,0.7527493953985478,1.1741608540176438,0.8885542168674698,332.0,0.0,66.0,9.530754000084784,happy
../EMOPIA_1.0/midis\Q2_0qYNvMCEwaw_0.mid,29.479166666666664,24.0,89.0,55.42933333333333,18.138862686385703,20.0,117.0,99.45866666666667,10.691942054130713,120.0,0.0,249.0,249.0,0.26695138888888886,0.22280108054948936,0.8346129288813109,0.832,375.0,0.0,97.0,10.691942054130713,tense
../EMOPIA_1.0/midis\Q2_0v2N1ROvEI0_0.mid,48.859375,24.0,94.0,52.58157602663707,16.371832764231993,26.0,100.0,81.84683684794672,7.4172357907662025,120.0,0.0,686.0,686.0,0.10210732288198303,0.16389232665943998,1.60509865535177,0.7746947835738068,901.0,0.0,74.0,7.4172357907662025,hopeful
../EMOPIA_1.0/midis\Q2_0v2N1ROvEI0_1.mid,19.96875,26.0,93.0,63.880382775119614,18.93731911744309,48.0,96.0,76.74162679425838,7.968853197103422,120.0,0.0,110.0,110.0,0.950452302631579,0.9053123935287547,0.9525069180453953,0.9282296650717703,209.0,0.0,48.0,7.968853197103422,hopeful
../EMOPIA_1.0/midis\Q2_16OaOpfOPZ0_2.mid,56.609375,36.0,89.0,54.81981981981982,17.06296317407523,63.0,104.0,84.91291291291292,7.874479719592761,120.0,0.0,123.0,123.0,0.7786028215715717,0.7617925503190306,0.9784096964629406,0.7867867867867868,333.0,0.0,41.0,7.874479719592761,hopeful
../EMOPIA_1.0/midis\Q2_16OaOpfOPZ0_3.mid,29.989583333333332,33.0,80.0,53.15139442231076,11.242748351086815,50.0,111.0,89.03585657370517,11.767785943807338,120.0,0.0,116.0,116.0,0.6541957171314742,0.9426894716770247,1.4409899774497785,0.8326693227091634,251.0,0.0,61.0,11.767785943807338,happy
../EMOPIA_1.0/midis\Q2_1EDThWjNxOI_0.mid,27.94921875,44.0,83.0,68.72932330827068,10.11447843332411,35.0,92.0,67.80451127819549,12.666609142432952,120.0,0.0,55.0,55.0,1.2040942199248121,1.0674622469716528,0.8865271747906147,0.9774436090225563,133.0,0.0,57.0,12.666609142432952,happy
../EMOPIA_1.0/midis\Q2_1EDThWjNxOI_1.mid,19.9296875,34.0,85.0,66.02649006622516,13.257484213845586,31.0,99.0,78.40397350993378,10.772284038982486,120.0,0.0,77.0,77.0,0.8174237720750552,0.5462614508272982,0.6682720389212523,0.9006622516556292,151.0,0.0,68.0,10.772284038982486,hopeful
../EMOPIA_1.0/midis\Q2_1kny88W533Q_0.mid,37.12890625,24.0,72.0,54.0,11.861910387150413,31.0,97.0,71.78688524590164,16.16727594895882,120.0,0.0,64.0,64.0,1.822009477459016,1.3792951722588378,0.7570186595200427,0.8934426229508197,122.0,0.0,66.0,16.16727594895882,sad
../EMOPIA_1.0/midis\Q2_1kny88W533Q_2.mid,59.158854166666664,29.0,88.0,56.611111111111114,12.00505111211883,41.0,96.0,77.25661375661376,10.344350049729812,120.0,0.0,218.0,218.0,0.763571979717813,0.7860906442492867,1.029491213833954,0.8783068783068783,378.0,0.0,55.0,10.344350049729812,sad
../EMOPIA_1.0/midis\Q2_1kny88W533Q_3.mid,48.75911458333333,28.0,86.0,58.21551724137931,13.82742944990975,52.0,98.0,79.1896551724138,9.849949349105533,120.0,0.0,226.0,226.0,0.7139420198754788,0.6813223061657994,0.9543104162500916,0.9051724137931034,348.0,0.0,46.0,9.849949349105533,sad
../EMOPIA_1.0/midis\Q2_1kny88W533Q_4.mid,39.98958333333333,28.0,79.0,54.348214285714285,11.646103339817172,24.0,110.0,87.0,11.612544530644026,120.0,0.0,166.0,166.0,0.6257014198908732,0.8002181312625716,1.278913721183716,0.8869047619047619,336.0,0.0,86.0,11.612544530644026,happy
../EMOPIA_1.0/midis\Q2_1Q3MoBFh6eU_1.mid,29.459635416666664,34.0,102.0,71.92777777777778,15.485667407694393,27.0,89.0,61.40277777777778,11.501521303025552,120.0,0.0,203.0,203.0,0.4190140335648149,0.3061140023996884,0.7305578760581949,0.9194444444444444,360.0,0.0,62.0,11.501521303025552,happy
../EMOPIA_1.0/midis\Q2_1TAKQK3s6qQ_0.mid,56.029947916666664,23.0,78.0,50.33018867924528,12.250469146282635,35.0,117.0,92.64528301886793,16.225842025861162,120.0,0.0,284.0,284.0,1.0755527712264152,1.1924663884813624,1.1087009585979075,0.8773584905660378,530.0,0.0,82.0,16.225842025861162,tense
../EMOPIA_1.0/midis\Q2_2uLw9Zs60A4_0.mid,37.94921875,25.0,96.0,60.15384615384615,19.81412143608754,32.0,110.0,83.31538461538462,13.657083039938042,120.0,0.0,149.0,149.0,0.8482171474358976,0.7951285947792845,0.9374116017141411,0.8730769230769231,260.0,0.0,78.0,13.657083039938042,happy
../EMOPIA_1.0/midis\Q2_38i12IPkL5c_0.mid,37.96875,28.0,100.0,65.11458333333333,15.136785898148553,53.0,118.0,95.75347222222223,11.480886369638963,120.0,0.0,139.0,139.0,0.7744185836226851,0.8121284783726592,1.0486944600083967,0.8472222222222222,288.0,0.0,65.0,11.480886369638963,happy
../EMOPIA_1.0/midis\Q2_38i12IPkL5c_1.mid,37.00911458333333,33.0,102.0,60.48266666666667,17.00773450195201,45.0,118.0,92.53333333333333,15.592932872155757,120.0,0.0,199.0,199.0,0.686875,0.7569972275493224,1.1020887753220345,0.928,375.0,0.0,73.0,15.592932872155757,happy
../EMOPIA_1.0/midis\Q2_38i12IPkL5c_2.mid,36.5,33.0,103.0,71.79285714285714,17.480668136641725,27.0,119.0,101.2452380952381,10.957900006951983,120.0,0.0,286.0,286.0,0.6522879464285715,0.7779465729514232,1.1926428768320219,0.9285714285714286,420.0,0.0,92.0,10.957900006951983,happy
../EMOPIA_1.0/midis\Q2_3ZnxqCZ7qGg_1.mid,38.71875,48.0,76.0,64.01694915254237,8.354081228848896,24.0,83.0,62.548022598870055,10.23283785985862,120.0,0.0,46.0,46.0,1.5194061911487755,1.0792602796125845,0.710317152779659,0.9774011299435028,177.0,0.0,59.0,10.23283785985862,happy
../EMOPIA_1.0/midis\Q2_3ZnxqCZ7qGg_2.mid,29.989583333333332,45.0,88.0,72.97037037037038,12.01199446278331,39.0,98.0,74.6962962962963,11.301113726875066,120.0,0.0,150.0,150.0,0.9494068287037037,0.6412420033241452,0.6754133043256924,0.9814814814814815,270.0,0.0,59.0,11.301113726875066,hopeful
../EMOPIA_1.0/midis\Q2_3_MxhSS86oU_0.mid,39.98958333333333,24.0,81.0,59.64185110663984,14.420548265151684,48.0,97.0,82.70020120724347,7.727805238395569,120.0,0.0,344.0,344.0,0.5655233484238765,0.5894788237473386,1.0423598342848734,0.9336016096579477,497.0,0.0,49.0,7.727805238395569,happy
../EMOPIA_1.0/midis\Q2_3_MxhSS86oU_1.mid,39.98958333333333,26.0,93.0,63.35685483870968,16.56584106249847,33.0,104.0,83.59879032258064,9.09328439659322,120.0,0.0,309.0,309.0,0.7213515414986558,0.6391132029856847,0.8859940905621199,0.9475806451612904,496.0,0.0,71.0,9.09328439659322,happy
../EMOPIA_1.0/midis\Q2_48EYLEAgaBc_0.mid,52.5,36.0,79.0,52.265625,10.324791443868248,33.0,96.0,72.90625,10.38135159492732,120.0,0.0,24.0,24.0,2.193400065104166,1.3786661991555387,0.6285520918365,0.828125,64.0,0.0,63.0,10.38135159492732,sad
../EMOPIA_1.0/midis\Q2_48EYLEAgaBc_1.mid,36.71875,29.0,79.0,50.95918367346939,9.950816157017165,55.0,91.0,75.16326530612245,8.139966752114596,120.0,0.0,18.0,18.0,2.0609587585034013,1.139399449976515,0.5528492238262489,0.8163265306122449,49.0,0.0,36.0,8.139966752114596,sad
../EMOPIA_1.0/midis\Q2_5CEAeMiXKaA_0.mid,29.989583333333332,48.0,84.0,66.00534759358288,10.07750570011564,41.0,80.0,60.8716577540107,7.393059249007699,120.0,0.0,91.0,91.0,0.7796624331550802,0.6260330810938975,0.80295401506074,0.9893048128342246,187.0,0.0,39.0,7.393059249007699,happy
../EMOPIA_1.0/midis\Q2_5NW0zDu6IYM_0.mid,39.98958333333333,34.0,87.0,65.18556701030928,10.669347716343536,44.0,102.0,77.12027491408935,12.969537449062527,120.0,0.0,141.0,141.0,0.8204825315005727,0.9941613601753633,1.2116788865171217,0.9347079037800687,291.0,0.0,58.0,12.969537449062527,hopeful
../EMOPIA_1.0/midis\Q2_5NW0zDu6IYM_1.mid,29.989583333333332,34.0,85.0,61.14067278287462,12.240646313709608,44.0,109.0,87.55351681957187,9.632198401287528,120.0,0.0,205.0,205.0,0.7049367673292559,0.6448562319733556,0.9147717382035226,0.963302752293578,327.0,0.0,65.0,9.632198401287528,happy
../EMOPIA_1.0/midis\Q2_61EA0xRX8gE_0.mid,39.98958333333333,31.0,86.0,57.0524109014675,14.064518132100476,25.0,109.0,79.19706498951781,12.546556978495904,120.0,0.0,272.0,272.0,0.31817784765897955,0.3522834619909982,1.1071904112211255,0.8658280922431866,477.0,0.0,84.0,12.546556978495904,sad
